name,district,language,gender,link
IISc_VaaniProject_S_Uttarpradesh_Gorakhpur_98665_10997068_UPGPOTHER_348270_2_7545,Gorakhpur,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_25eb68f0.html
IISc_VaaniProject_S_Uttarpradesh_Gorakhpur_98665_11008255_UPGPTE_234373_0_10903,Gorakhpur,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_f9b5de52.html
IISc_VaaniProject_S_Uttarpradesh_Gorakhpur_97156_10943109_BHGGAT_363439_219_11116,Gorakhpur,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_916a791e.html
IISc_VaaniProject_S_Uttarpradesh_Gorakhpur_97156_10943109_BHGGAT_363439_11140_20945,Gorakhpur,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_72a2e045.html
IISc_VaaniProject_S_Uttarpradesh_Gorakhpur_97156_10945601_UPGPOTHER_286299_9963_17575,Gorakhpur,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_40d032b1.html
BR_Saran_Nanc39296_1718490000_BHSNWP_11855_7546_13427.wav,Saran,BHOJPURI,female,https://storage.googleapis.com/vaani-website-sample-files/BR_Saran_Nanc39296_1718490000_BHSNWP_11855_7546_13427.mp4
IISc_VaaniProject_S_Bihar_Saran_61431_9464790_UPVNRI_11356_273_6870,Saran,BHOJPURI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_06e78e4d.html
IISc_VaaniProject_S_Bihar_Saran_61431_9464772_UPVNPL_161044_0_4178,Saran,BHOJPURI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_3f9b1fb2.html
IISc_VaaniProject_S_Bihar_Saran_61431_9464502_UPVNHO_17431_5595_12480,Saran,BHOJPURI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_f0f7a426.html
IISc_VaaniProject_S_Bihar_Saran_61431_9464502_UPVNHO_17431_3719_4974,Saran,BHOJPURI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_12229bd4.html
IISc_VaaniProject_S_Bihar_Saran_61431_9464772_UPVNPL_161044_4178_9372,Saran,BHOJPURI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_9a48345d.html
IISc_VaaniProject_S_Bihar_Saran_71152_9876990_BHSNCS_211347_10443_20453,Saran,BHOJPURI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_228939fa.html
IISc_VaaniProject_S_Bihar_Saran_71152_9878220_BHSNCO_373833_0_10889,Saran,BHOJPURI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_ccb5bfeb.html
IISc_VaaniProject_S_Bihar_Saran_71152_9877462_BHSNDOA_373868_98_6812,Saran,BHOJPURI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_dff3d400.html
BR_Saran_Bipu20671_1313330000_BHGJGT_4791_4143_10779.wav,Saran,HINDI,male,https://storage.googleapis.com/vaani-website-sample-files/BR_Saran_Bipu20671_1313330000_BHGJGT_4791_4143_10779.mp4
IISc_VaaniProject_S_Bihar_Saran_70832_9883255_BHSNGS_374029_4259_14244,Saran,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_546da029.html
IISc_VaaniProject_S_Bihar_Saran_70832_9882858_BHSNGS_318434_4535_15002,Saran,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_f2122f32.html
IISc_VaaniProject_S_Bihar_Saran_114897_11797682_WBPLOTHER_202329_10127_13782,Saran,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_42130d4a.html
IISc_VaaniProject_S_Bihar_Saran_114897_11797682_WBPLOTHER_202329_6032_10067,Saran,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_740a049a.html
IISc_VaaniProject_S_Bihar_Saran_114897_11795817_APATSU_78070_138_9563,Saran,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_c181c61a.html
IISc_VaaniProject_S_Bihar_Saran_114897_11796139_WBPLPA_187218_650_8267,Saran,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_adcde07e.html
IISc_VaaniProject_S_Bihar_Saran_114897_11794294_CGKDTE_183_12128_17685,Saran,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_12a8a942.html
Uttarpradesh_Budaun_61012_9457152_UPVNML_191444_20_3478.wav,Budaun,BUNDELI,male,https://storage.googleapis.com/vaani-website-sample-files/Uttarpradesh_Budaun_61012_9457152_UPVNML_191444_20_3478.mp4
UP_Budaun_Raju32014_0005430000_UPBUZO_311828_12778_19094.wav,Budaun,HINDI,male,https://storage.googleapis.com/vaani-website-sample-files/UP_Budaun_Raju32014_0005430000_UPBUZO_311828_12778_19094.mp4
UP_Budaun_Push68854_1553110000_APVAUR_9740_7487_13854.wav,Budaun,HINDI,female,https://storage.googleapis.com/vaani-website-sample-files/UP_Budaun_Push68854_1553110000_APVAUR_9740_7487_13854.mp4
IISc_VaaniProject_S_Uttarpradesh_Budaun_60851_9462914_BHECHDAF_145003_5974_17795,Budaun,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_215c5400.html
IISc_VaaniProject_M_UP_Budaun_Naze88217_0725250000_UPBUSR_226977_15957_18101,Budaun,URDU,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_711ac872.html
IISc_VaaniProject_S_Uttarpradesh_Jalaun_63547_9560391_MRDBIS_298865_0_8256,Jalaun,BUNDELI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_ad55e4ec.html
IISc_VaaniProject_S_Uttarpradesh_Jalaun_63547_9560672_KTDKASH_139248_6555_18017,Jalaun,BUNDELI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_47b85917.html
IISc_VaaniProject_S_Uttarpradesh_Jalaun_64957_9608369_CGKDOTHER_301479_5069_19447,Jalaun,BUNDELI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_337532a5.html
UP_Jalaun_durg83467_1448120000_UPJLLK_223547_5877_7475.wav,Jalaun,HINDI,female,https://storage.googleapis.com/vaani-website-sample-files/UP_Jalaun_durg83467_1448120000_UPJLLK_223547_5877_7475.mp4
IISc_VaaniProject_S_Uttarpradesh_Jalaun_134263_12872088_MRSTES_297062_12925_20461,Jalaun,KHARI BOLI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_3971553d.html
IISc_VaaniProject_S_Uttarpradesh_Jalaun_134263_12866069_BHBSCO_303407_12377_18683,Jalaun,KHARI BOLI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_98e3bc7e.html
IISc_VaaniProject_S_Uttarpradesh_Jalaun_134263_12866069_BHBSCO_303407_39_12377,Jalaun,KHARI BOLI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_dcb74cfb.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_94994_11248005_CGRGOTHER_212345_0_9751,Raigarh,CHATTISGARHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_258e82a1.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_94994_11238152_CGRGOTHER_181825_0_11016,Raigarh,CHATTISGARHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_61ced590.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_95832_11130287_CGRGGOB_176274_14300_20950,Raigarh,CHATTISGARHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_4e6ea89c.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_95832_11130287_CGRGGOB_176274_310_13612,Raigarh,CHATTISGARHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_4e66bdc7.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_95832_11186993_CGRGMA_192697_13723_18164,Raigarh,CHATTISGARHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_59b19552.html
CG_Raigarh_Roop93906_0703410000_BHECHEV_121004_2396_10576.wav,Raigarh,HINDI,male,https://storage.googleapis.com/vaani-website-sample-files/CG_Raigarh_Roop93906_0703410000_BHECHEV_121004_2396_10576.mp4
IISc_VaaniProject_S_Chhattisgarh_Raigarh_93640_10825185_CGRGVEM_181899_207_8635,Raigarh,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_49a63ece.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_93640_10824862_CGRGTNT_187197_22_9586,Raigarh,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_1f3d7ce6.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_93640_10825109_CGRGVEM_181908_1_12101,Raigarh,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_28eff9f4.html
IISc_VaaniProject_S_Chhattisgarh_Raigarh_96531_10917204_CGKDCO_226419_152_10285,Raigarh,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_abde9b72.html
CG_Rajnandgaon_Chot22638_1059060000_CGRNPP_182022_230_4908.wav,Rajnandgaon,CHATTISGARHI,female,https://storage.googleapis.com/vaani-website-sample-files/CG_Rajnandgaon_Chot22638_1059060000_CGRNPP_182022_230_4908.mp4
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_62960_9521151_TGKOF_203060_10620_17257,Rajnandgaon,CHATTISGARHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_310a21a3.html
Chhattisgarh_Rajnandgaon_138471_12926171_BHBSMR_176702_14871_19281.wav,Rajnandgaon,ENGLISH,female,https://storage.googleapis.com/vaani-website-sample-files/Chhattisgarh_Rajnandgaon_138471_12926171_BHBSMR_176702_14871_19281.mp4
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12927452_BHBSBC_124341_8_10983,Rajnandgaon,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_c97bae15.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12930806_CGBTSH_28932_8740_12720,Rajnandgaon,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_b36618f8.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12925170_UPVNSP_41970_8_10141,Rajnandgaon,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_9daebd85.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12933059_BHBSVEM_302877_5752_14987,Rajnandgaon,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_2220b4db.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12933059_BHBSVEM_302877_15311_19833,Rajnandgaon,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_d886a802.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_104604_11237272_CGRNRAS_55379_10806_19402,Rajnandgaon,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_11715a00.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_104604_11268797_JKJEV_370383_0_8239,Rajnandgaon,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_2af598a4.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_110281_11520473_CGRNMT_22948_6670_15299,Rajnandgaon,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_45471220.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_110281_11523732_CGRNMT_54246_0_7771,Rajnandgaon,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_8527a1dc.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_110281_11524265_CGRNMUA_49221_0_12160,Rajnandgaon,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_c5e0eb40.html
Chhattisgarh_Rajnandgaon_124274_12126498_CGRNMAO_115868_2_9764.wav,Rajnandgaon,MARATHI,female,https://storage.googleapis.com/vaani-website-sample-files/Chhattisgarh_Rajnandgaon_124274_12126498_CGRNMAO_115868_2_9764.mp4
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_124274_12191895_CGRNMOT_75927_0_13702,Rajnandgaon,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_caf09394.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_124274_12193468_CGRNMAO_115867_0_9520,Rajnandgaon,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_ec68c4d8.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_124274_12193993_CGRNMOT_116011_10182_18624,Rajnandgaon,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_4e7d4d22.html
IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_124274_12126665_CGRNMA_306151_9527_14618,Rajnandgaon,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_115fefbd.html
CG_Sarguja_Mani39938_0736060000_CGSGTA_292882_8998_14523.wav,Sarguja,CHATTISGARHI,male,https://storage.googleapis.com/vaani-website-sample-files/CG_Sarguja_Mani39938_0736060000_CGSGTA_292882_8998_14523.mp4
IISc_VaaniProject_S_Chhattisgarh_Sarguja_87957_10626270_CGSGFM_293206_7148_18879,Sarguja,CHATTISGARHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_79a2c202.html
CG_Sarguja_Anta92432_0921350000_CGSGGS_89001_1259_6743.wav,Sarguja,CHATTISGARHI,female,https://storage.googleapis.com/vaani-website-sample-files/CG_Sarguja_Anta92432_0921350000_CGSGGS_89001_1259_6743.mp4
IISc_VaaniProject_S_Chhattisgarh_Sarguja_75315_10101930_KKFI_292469_9021_12283,Sarguja,CHATTISGARHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_9a634bc5.html
IISc_VaaniProject_S_Chhattisgarh_Sarguja_110196_11510210_CGSGCOS_56112_11810_20745,Sarguja,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_d5da7ea3.html
IISc_VaaniProject_S_Chhattisgarh_Sarguja_110196_11498363_CGBTFW_195157_11003_20453,Sarguja,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_053857e6.html
IISc_VaaniProject_S_Chhattisgarh_Sarguja_110196_11505711_BHVSCOS_338351_0_11582,Sarguja,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_71e46a48.html
IISc_VaaniProject_S_Chhattisgarh_Sarguja_110196_11502131_CGSGCOS_139985_12842_19625,Sarguja,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_7ba72c52.html
IISc_VaaniProject_S_Chhattisgarh_Sarguja_104547_11242953_TGKTE_8018_6884_17014,Sarguja,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_ae6a59a4.html
IISc_VaaniProject_S_Chhattisgarh_Sarguja_104547_11236155_TGKGY_20328_25_8703,Sarguja,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_9a210e32.html
CG_Sarguja_43065059_1424240000_CGSGWAF_20612_15673_19272.wav,Sarguja,SURGUJIA,male,https://storage.googleapis.com/vaani-website-sample-files/CG_Sarguja_43065059_1424240000_CGSGWAF_20612_15673_19272.mp4
CG_Korba_39181706_0658120000_CGKBPP_231141_6965_9781.wav,Korba,CHATTISGARHI,male,https://storage.googleapis.com/vaani-website-sample-files/CG_Korba_39181706_0658120000_CGKBPP_231141_6965_9781.mp4
IISc_VaaniProject_S_Chhattisgarh_Korba_96722_10919570_CGKBCO_43429_4484_13143,Korba,CHATTISGARHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_d8dbe557.html
IISc_VaaniProject_S_Chhattisgarh_Korba_98547_10988380_BHVSBU_338207_10424_20280,Korba,CHATTISGARHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_272119b0.html
CG_Korba_Suma69066_1640180000_CGKBST_90172_789_17565.wav,Korba,HINDI,female,https://storage.googleapis.com/vaani-website-sample-files/CG_Korba_Suma69066_1640180000_CGKBST_90172_789_17565.mp4
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_153621_13770236_TGKBC_186251_31_4664,Kabirdham,CHATTISGARHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_ce5f8e9b.html
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_153621_13768521_TGKGY_20328_4977_17262,Kabirdham,CHATTISGARHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_c915c553.html
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_105857_11330778_TGKOF_203066_15_6469,Kabirdham,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_66d93988.html
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_105857_11335838_TGKSK_217933_31_10863,Kabirdham,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_5c020f0b.html
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_96207_10897979_CGKDPC_179464_0_11165,Kabirdham,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_2f2ce599.html
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_96207_10902744_CGKDTE_27077_13196_17855,Kabirdham,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_ec234ba0.html
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_96207_10897990_CGKDPC_179466_12861_20759,Kabirdham,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_54fd44f6.html
IISc_VaaniProject_S_Chhattisgarh_Kabirdham_96207_10897979_CGKDPC_179464_11165_18325,Kabirdham,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_53f47c2f.html
Chhattisgarh_Kabirdham_136801_12827425_CGBTCH_80016_903_7412.wav,Kabirdham,MARATHI,female,https://storage.googleapis.com/vaani-website-sample-files/Chhattisgarh_Kabirdham_136801_12827425_CGBTCH_80016_903_7412.mp4
IISc_VaaniProject_S_Maharashtra_Nagpur_135275_12759058_MRNCS_78846_10715_16231,Nagpur,CHATTISGARHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_fef3197d.html
IISc_VaaniProject_S_Maharashtra_Nagpur_135275_12749168_MRNCS_81159_0_5282,Nagpur,CHATTISGARHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_7944febb.html
MH_Nagpur_Raks51716_0511410000_MRPZO_30994_9450_17205.wav,Nagpur,HINDI,female,https://storage.googleapis.com/vaani-website-sample-files/MH_Nagpur_Raks51716_0511410000_MRPZO_30994_9450_17205.mp4
IISc_VaaniProject_S_Maharashtra_Nagpur_96828_10922129_APVDA_74648_9_4867,Nagpur,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_a81a3e29.html
IISc_VaaniProject_S_Maharashtra_Nagpur_96828_10921818_WBPLFLM_1834_7094_10358,Nagpur,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_9f073ef1.html
MH_Nagpur_mano90492_1025460000_MRNPL_116631_17449_20979.wav,Nagpur,HINDI,male,https://storage.googleapis.com/vaani-website-sample-files/MH_Nagpur_mano90492_1025460000_MRNPL_116631_17449_20979.mp4
MH_Nagpur_Anil03085_0240000000_CGKDOTHER_100301_4244_7148.wav,Nagpur,MARATHI,male,https://storage.googleapis.com/vaani-website-sample-files/MH_Nagpur_Anil03085_0240000000_CGKDOTHER_100301_4244_7148.mp4
IISc_VaaniProject_S_Maharashtra_Nagpur_144077_13171609_CGBTDAF_201629_0_5051,Nagpur,MARATHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_e36f727d.html
IISc_VaaniProject_S_Maharashtra_Nagpur_144077_13175401_JKJCO_370280_6568_8989,Nagpur,MARATHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_80629366.html
IISc_VaaniProject_S_Maharashtra_Nagpur_144077_13179735_MRADAF_323700_8236_13911,Nagpur,MARATHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_5cfa5b0f.html
IISc_VaaniProject_S_Maharashtra_Nagpur_144077_13175401_JKJCO_370280_420_6552,Nagpur,MARATHI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_56c2290c.html
MH_Nagpur_Adit06043_1211550000_MRNCO_53034_2092_6615.wav,Nagpur,MARATHI,female,https://storage.googleapis.com/vaani-website-sample-files/MH_Nagpur_Adit06043_1211550000_MRNCO_53034_2092_6615.mp4
IISc_VaaniProject_S_Maharashtra_Nagpur_98035_10974649_BHVSCOHW_338393_11620_17181,Nagpur,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_07f5f84e.html
IISc_VaaniProject_S_Maharashtra_Nagpur_98035_10972054_BHVSBUPS_338183_498_13087,Nagpur,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_430a71c0.html
IISc_VaaniProject_S_Maharashtra_Nagpur_98035_10971255_BHJMBC_162100_6887_13269,Nagpur,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_e208fdbf.html
IISc_VaaniProject_S_Maharashtra_Nagpur_98035_10974649_BHVSCOHW_338393_477_11392,Nagpur,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_269ab06b.html
IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862534_TGKOTHER_7805_29_12510,Karimnagar,ENGLISH,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_373a4971.html
IISc_VaaniProject_S_Telengana_Karimnagar_104999_11307804_BHVSDAF_338416_0_4366,Karimnagar,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_3431c4b8.html
TS_Karimnag_18201926_0627210000_WBMLVEM_202599_11264_14378.wav,Karimnagar,TELUGU,male,https://storage.googleapis.com/vaani-website-sample-files/TS_Karimnag_18201926_0627210000_WBMLVEM_202599_11264_14378.mp4
IISc_VaaniProject_S_Telengana_Karimnagar_98324_10981389_TGKME_83283_6762_12135,Karimnagar,TELUGU,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_918ad7ee.html
IISc_VaaniProject_S_Telengana_Karimnagar_98324_10981389_TGKME_83283_0_6745,Karimnagar,TELUGU,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_63bafe56.html
IISc_VaaniProject_S_Telengana_Karimnagar_98324_10981330_TGKLA_211736_34_12104,Karimnagar,TELUGU,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_1c01ece1.html
IISc_VaaniProject_M_TS_Karimnag_Sham58446_0501340000_TGKFE_211701_17685_22218,Karimnagar,URDU,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_fbbf318f.html
IISc_VaaniProject_S_Telengana_Karimnagar_116042_12398579_BHARBR_352032_6130_12967,Karimnagar,URDU,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_e4d26914.html
Uttarpradesh_JyotibaPhuleNagar_82752_10431832_UPJPNMQ_155247_13463_15812.wav,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/vaani-website-sample-files/Uttarpradesh_JyotibaPhuleNagar_82752_10431832_UPJPNMQ_155247_13463_15812.mp4
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431909_UPJPNOTHER_225259_0_10565,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_9952ae06.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431882_UPJPNMU_309411_0_10689,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_1f359774.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431857_UPJPNMR_155318_0_12676,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_67744fec.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431893_UPJPNMU_309553_4_5141,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_3d1c958b.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431857_UPJPNMR_155318_12697_15863,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_c140ebc9.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431842_UPJPNMQ_162131_15_9218,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_c8832bb6.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431902_UPJPNOTHER_225257_15_8231,JyotibaPhuleNagar,ENGLISH,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_f7c7113d.html
UP_JyotibaPhuleNagar_Sars21712_0059050000_BHGGCH_363642_8280_15782.wav,JyotibaPhuleNagar,HINDI,female,https://storage.googleapis.com/vaani-website-sample-files/UP_JyotibaPhuleNagar_Sars21712_0059050000_BHGGCH_363642_8280_15782.mp4
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_94245_11237166_CGKDBO_280051_0_9943,JyotibaPhuleNagar,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_1c8501f6.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_94245_11236617_CGBTOTHER_105173_6_11642,JyotibaPhuleNagar,HINDI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_a07de13f.html
UP_JyotibaPhuleNagar_Nare17692_1401090000_APCTFAR_264543_1245_8788.wav,JyotibaPhuleNagar,HINDI,male,https://storage.googleapis.com/vaani-website-sample-files/UP_JyotibaPhuleNagar_Nare17692_1401090000_APCTFAR_264543_1245_8788.mp4
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_61551_9441433_TGNLHE_15321_8_9931,JyotibaPhuleNagar,KHARI BOLI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_a95fe650.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_110254_11555882_BHVSFA_338544_50_8894,JyotibaPhuleNagar,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_7d631988.html
IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_110254_11500661_UPJPNFM_155322_12117_20532,JyotibaPhuleNagar,MARATHI,female,https://storage.googleapis.com/audio_image_html_files/html_files/output_b0690b42.html
IISc_VaaniProject_M_UP_JyotibaPhuleNagar_Mdil97778_0829460000_APATDAF_163686_14075_18077,JyotibaPhuleNagar,URDU,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_611566e2.html
IISc_VaaniProject_M_UP_JyotibaPhuleNagar_Mdil97778_0701390000_UPJPNTNT_225370_14267_20185,JyotibaPhuleNagar,URDU,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_3078a2e0.html
IISc_VaaniProject_M_UP_JyotibaPhuleNagar_Mdil97778_0703110000_UPJPNEV_131813_265_7318,JyotibaPhuleNagar,URDU,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_574fbc25.html
IISc_VaaniProject_M_UP_JyotibaPhuleNagar_Mdil97778_0701390000_UPJPNTNT_225370_972_6367,JyotibaPhuleNagar,URDU,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_e37d6361.html
IISc_VaaniProject_S_AP_Krishna_94961_10860649_APKRSP_163339_0_9943,Krishna,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_9d27d6d6.html
IISc_VaaniProject_S_AP_Krishna_94961_10860841_APKRSR_171414_11221_21137,Krishna,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_169eb272.html
IISc_VaaniProject_S_AP_Krishna_94961_10860458_KTDKAEV_62647_5412_18141,Krishna,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_675d438b.html
IISc_VaaniProject_S_AP_Krishna_94961_10860749_APKRSP_163326_22_9009,Krishna,HINDI,male,https://storage.googleapis.com/audio_image_html_files/html_files/output_295d0e43.html
